Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
14064;488947998;2069332886;8747862244;906251788;14315;758576035;Cammeo
15830;5207819824;2151391754;9517147064;89683181;16326;61051333;Cammeo
15813;4952680054;2037946777;9968769073;872195482;16095;735248983;Cammeo
16155;5152800293;217605484;9548460388;898586273;16418;583318293;Cammeo
15593;5124279785;2166157074;9291001892;903344214;16050;777473092;Cammeo
13234;4723500061;1985750122;8626436615;900711834;13512;742648721;Cammeo
14862;5074899902;2163203125;8860250092;91227001;15125;77527386;Cammeo
13375;4740870056;198768692;8668679047;899889052;13768;696324468;Cammeo
13077;4729049988;2034450684;8257012939;913935423;13405;627374768;Cammeo
14947;506651001;2143443146;8952690125;908595145;15364;562996745;Cammeo
14588;5025690002;2148956146;8820729828;911876023;14923;536146104;Cammeo
11981;4488269958;1901289978;8132439423;903905272;12154;562092423;Cammeo
12461;4540960083;1919145203;8366120148;899980783;12683;561508656;Cammeo
13980;4791799927;2063290405;8703672028;906672835;14137;861049533;Cammeo
14680;5029039917;2171950073;8700278473;916264176;15000;580857038;Cammeo
13272;474927002;1957785492;871651535;895419657;13597;586063743;Cammeo
14817;5025830078;2115290222;9038519287;904112518;15113;568027616;Cammeo
13080;4742600098;1989573669;8475006104;904736817;13511;702772379;Cammeo
16519;5332180176;2242022705;9521685791;905337989;17041;740762353;Cammeo
13787;4768959961;2013383179;8816448212;899027467;14045;575994313;Cammeo
16019;5090130005;2147909393;9612420654;894271672;16248;657594442;Cammeo
12714;4618900146;196560318;8311239624;906207144;12900;641408563;Cammeo
12509;4645090027;2015314941;7965081024;918583214;12703;54481709;Cammeo
15437;512947998;2114087677;9491480255;893550158;15984;731611371;Cammeo
12927;4530150146;1843237915;8986130524;8731125;13196;736917138;Cammeo
13682;4888999939;1995596924;8944221497;893934369;14457;599666893;Cammeo
14317;4991109924;2067794189;8982534027;900719225;14815;804235458;Cammeo
16190;5296610107;2243868561;9310742188;909848094;16530;534817636;Cammeo
14788;4809620056;1990625458;9553791809;877301753;15044;65750742;Cammeo
14795;4975159912;2136031799;8984618378;90723604;15002;803072274;Cammeo
14625;4929519958;2065892181;9143078613;896732509;14972;739532769;Cammeo
14982;5050780029;2173649902;885952301;913166225;15325;559238493;Cammeo
15118;51496698;2241865997;8769223785;920323789;15454;654119074;Cammeo
14337;4942990112;2066927795;8974820709;900811374;14859;709893048;Cammeo
13969;4865090027;2060285797;8772612762;90481925;14277;652756989;Cammeo
12333;4631549988;1965994415;8160153198;909791827;12705;592021883;Cammeo
15200;5025880127;2141338043;9111753082;9049505;15461;624127448;Cammeo
12292;4572860107;1948883209;8099093628;909558356;12561;563827336;Cammeo
15290;5193170166;2214296265;8887734222;915911794;15699;661561072;Cammeo
13858;4905700073;2037094727;8817392731;901470006;14265;653186262;Cammeo
16259;5226220093;2155091858;9742145538;891991377;16728;584351659;Cammeo
15929;5139400024;2126575165;9699799347;889916718;16293;725860119;Cammeo
12580;4792170105;2084237518;7774034119;92783463;12879;5730685;Cammeo
13269;4856149902;2071224518;8332397461;915510833;13741;714770496;Cammeo
13893;4741340027;2007359161;8916996765;895920038;14123;56933856;Cammeo
13724;4817709961;2008926697;881683197;898544371;14038;679540515;Cammeo
11689;4448980103;1919359741;7810004425;913469672;11935;549295127;Cammeo
15676;5116659851;2158137207;9356567383;901130319;16016;779280186;Cammeo
14401;4821759949;2030722198;9135160065;893105209;14608;716503322;Cammeo
13731;4890580139;2124354553;8291467285;92068553;14014;591725945;Cammeo
14274;4990880127;2144025269;8524676514;917558193;14559;656728804;Cammeo
13445;4908150024;2161729736;7960009766;929737091;13640;535444021;Cammeo
12800;4713340149;203559433;8130859375;916761875;13141;611620784;Cammeo
14683;493571991;2090519714;905843277;901244879;14947;702199876;Cammeo
13846;4795870056;1970045929;9091550446;887145817;14200;717558026;Cammeo
14352;4840840149;2034968567;912685318;893782377;14656;56805855;Cammeo
14071;4790929871;1974049683;9230098724;883955121;14398;598995388;Cammeo
14476;4892380066;2038588409;9166152954;893213689;14807;679847836;Cammeo
13516;4836889954;2075319214;836856842;915093184;13746;700855613;Cammeo
12346;4569049988;1936128845;8203561401;905798137;12529;586731315;Cammeo
13092;4654370117;1970418701;8583563995;900130033;13369;76885128;Cammeo
12860;4695589905;197661026;8411711121;904929042;13269;564530313;Cammeo
13746;4838200073;2058421936;8618869019;908118844;14060;715937495;Cammeo
13277;4869559937;2018391418;8525986481;906402588;13771;611054838;Cammeo
15651;5122919922;2127730103;9572537994;893081784;16022;572039485;Cammeo
16094;5099790039;2155475922;9561666107;896225452;16403;758792996;Cammeo
15694;506506012;2118349304;9602246857;891363561;16010;576540172;Cammeo
14254;500493988;2130753174;8678432465;913297057;14644;622853398;Cammeo
12801;4594240112;1950993347;8479960632;900600255;13058;761601627;Cammeo
14646;5114519958;2204825745;8563170624;921498001;14999;636671901;Cammeo
14805;4996369934;2142824402;8917408752;909295022;15090;576788247;Cammeo
14811;5121099854;217738327;8748340607;915735245;15090;549165726;Cammeo
16513;5259840088;2192754364;9795169067;894680738;16950;610146344;Cammeo
12149;4555620117;1914457245;8205867004;903481901;12510;714226902;Cammeo
13457;4836140137;2110124969;8187439728;921656311;13763;673119247;Cammeo
13066;4780020142;2075167542;8051567078;921661079;13348;557803988;Cammeo
13293;4702659912;1979593506;8607606506;900518894;13553;713756442;Cammeo
11935;4649330139;1965350494;7972299194;914031744;12358;566633403;Cammeo
12986;4621109924;1955175781;861084671;89779532;13288;790575922;Cammeo
14003;4892900085;208332901;871922226;908205926;14421;579114974;Cammeo
12377;4650469971;1970814056;8192232513;909512043;12669;629680514;Cammeo
12840;4669030151;1981559753;8323425293;907503664;13091;591378033;Cammeo
13819;4876700134;2079707642;8618774414;910084665;14181;569691241;Cammeo
14755;4998179932;2026122742;9551608276;881907225;15123;600529075;Cammeo
14485;4954660034;2120016632;8823764801;909267545;14745;64509666;Cammeo
14478;4691610107;1908477173;9734318542;860140681;14686;765424252;Cammeo
16933;5219219971;2213329773;9809829712;896414876;17212;776743114;Cammeo
14363;4932609863;2105697479;8741584015;909757733;14621;577059031;Cammeo
13927;479355011;2027936249;8848321533;899790823;14264;770852923;Cammeo
15303;505928009;2096199188;9415700531;893441439;15746;624612272;Cammeo
14060;4960350037;2113755188;8593526459;913627386;14448;672598541;Cammeo
12682;4599649963;1954355011;8360432434;903880656;12892;582812488;Cammeo
13059;4564410095;1859820099;9020448303;874504566;13339;61943841;Cammeo
14557;4924129944;2051066437;9144972992;895100594;14961;735647857;Cammeo
13582;4766659851;199451889;8840869904;896393955;13825;568998754;Cammeo
13678;4721229858;20025354;8802668762;89820534;13879;578840435;Cammeo
11589;4493609924;196646698;75979599;922341287;11783;562928081;Cammeo
13681;4854129944;2050064392;864876709;906652689;14146;559893608;Cammeo
13919;482348999;2042942505;8765405273;90327698;14274;748977602;Cammeo
13439;47775;1993816071;8762736511;898244679;13852;75124377;Cammeo
13693;4794790039;2003972931;8817446136;897998631;14097;695252597;Cammeo
13870;4841270142;2034182587;8850323486;900391757;14266;756517947;Cammeo
15285;51646698;2162804413;9134656525;906431735;15704;587884605;Cammeo
16263;5465620117;230959549;9165092468;917893529;16796;571232855;Cammeo
14295;4892149963;2033018951;9060995483;895186543;14660;606697202;Cammeo
14720;4948619995;2070927124;9149889374;897100866;15071;704003036;Cammeo
15550;5057630005;21137883;9441613007;894699872;15896;718842447;Cammeo
15189;506821991;2091895447;9361980438;894266009;15629;674078047;Cammeo
12832;464526001;1966111755;8398688507;904170156;13148;562905788;Cammeo
14146;4811860046;202587204;8994490051;896036148;14495;603601277;Cammeo
13006;4867070007;2131280518;7845640564;929778814;13399;622445583;Cammeo
15196;501303009;2123297577;9200544739;901243031;15463;768406153;Cammeo
14517;4883240051;1961644897;95582901;873257518;14976;595129728;Cammeo
13964;480026001;1998231354;9006546783;892662406;14298;657748461;Cammeo
12414;4533829956;1885623016;8532583618;891760647;12721;588173985;Cammeo
13818;4750169983;1984992065;8909570313;893608809;14008;5960145;Cammeo
11530;4587120056;1978755035;7538201904;924592853;11918;700315833;Cammeo
16436;5298629761;2309310455;9106518555;918964922;16648;634104967;Cammeo
11809;4550830078;185420105;836137619;892553151;12318;648846149;Cammeo
14818;4993599854;2088755035;9191077423;897984743;15204;575411618;Cammeo
12368;4550239868;1959393463;8080905914;910994411;12573;796907246;Cammeo
11491;4404689941;1839953308;808708725;89822948;11819;664988399;Cammeo
11493;4471539917;1855311127;7975233459;902895749;11801;570089281;Cammeo
13235;4658160095;1935456238;8863944244;888964057;13629;56547749;Cammeo
16593;5248380127;2181038208;978526001;893706799;16814;593285203;Cammeo
15326;5053779907;2080990753;9535768127;888832569;15684;586214781;Cammeo
15385;5055780029;2117301178;9412325287;895757258;15726;587909341;Cammeo
12907;4653420105;1956549683;8488217926;900991857;13151;573338687;Cammeo
13413;465605011;1988527222;8609415436;901415825;13620;635325909;Cammeo
14369;4910440063;2079473724;8912214661;903503716;14679;603993297;Cammeo
13907;4857200012;2025810852;892024231;897836268;14358;555724263;Cammeo
14577;4899079895;2048460236;9123347473;895343661;14870;781399071;Cammeo
15168;504980011;2128260345;9161981964;902594566;15432;583653986;Cammeo
15159;5151309814;2160619202;9102570343;90692389;15685;65071255;Cammeo
16024;5274210205;2262627716;9160111237;914385796;16355;535686851;Cammeo
13200;4724649963;203313736;8357887268;911597788;13467;745299518;Cammeo
12396;4600020142;1953233032;8192961121;907775462;12676;73305738;Cammeo
13201;4615190125;1928850861;8783331299;890304327;13408;634907663;Cammeo
14843;5101019897;2200358582;8650135803;919485509;15155;533153713;Cammeo
14331;4951430054;2120289612;8686128998;912235081;14723;665784001;Cammeo
16606;5163649902;2115942078;1017699051;876738489;17032;707119763;Cammeo
15953;5221859741;2207552338;93042099;906841516;16307;789361715;Cammeo
12072;4522619934;1927219086;8028836823;90908891;12342;694152176;Cammeo
12417;4550830078;1872952118;856113739;889418781;12851;65876174;Cammeo
13029;4668869934;1977262421;8460392761;903833568;13300;610057592;Cammeo
13919;4722279968;1946864014;9162575531;882329345;14169;701385736;Cammeo
14675;4932730103;2067937164;9158906555;896570683;15039;566165149;Cammeo
13256;462723999;1941487579;8772887421;892086744;13465;647423685;Cammeo
13862;4822139893;1991796265;8991951752;892296731;14218;575903594;Cammeo
15178;5147420044;219332962;890112381;913949907;15638;787567437;Cammeo
13964;481230011;2015592957;8930014038;896498621;14275;58329159;Cammeo
13422;4749549866;1964542542;8885059357;891880512;13817;559809804;Cammeo
14855;4958989868;2085706177;9242722321;896449506;15191;590609074;Cammeo
12971;4580350037;1923374634;867547226;892496288;13248;777451456;Cammeo
14950;4968840027;2078227997;9310913849;894022644;15422;579322636;Cammeo
14944;5121370239;2274162598;8424710846;928851068;15147;812350512;Cammeo
16283;5167360229;2177095032;9608863068;897329271;16649;780061305;Cammeo
12653;4616199951;1958938599;834992981;904606521;12973;576498985;Cammeo
14007;4906600037;2053961182;8806983948;903408706;14433;768939376;Cammeo
15401;4992640076;2026498871;9776850128;875923336;15760;617324054;Cammeo
14625;4972520142;2127985077;8836369324;909709215;14924;548945248;Cammeo
14626;5023569946;2127346954;8858338928;909180105;14997;581504464;Cammeo
13998;4848819885;1987212982;9092340851;889187813;14328;599511743;Cammeo
17250;528098999;2207989349;1012491608;888664365;17570;839661241;Cammeo
14819;4978349915;2103746796;907098465;902264833;15119;590680778;Cammeo
14794;5015690002;2134909973;8919424438;908543944;15202;680621982;Cammeo
13368;4875509949;2025396271;8657293701;904045105;13965;718246281;Cammeo
14586;484053009;1964033966;9585621643;872811317;14976;771541893;Cammeo
12210;4531239929;1894207764;8315539551;898487926;12641;637331665;Cammeo
14732;4976940002;2074682007;9129447174;897977769;15000;580365598;Cammeo
13410;4770849915;1957989349;8877674866;891303241;13842;572343171;Cammeo
13658;4993739929;2065097351;8575654602;909699857;14177;540268958;Cammeo
13072;4847879944;2068869324;8192671967;918251574;13593;704158604;Cammeo
16059;522723999;2178501434;9515388489;899565458;16675;688459218;Cammeo
13002;472473999;1980772705;8579917145;901317;13432;694736838;Cammeo
12752;4623599854;1907341766;8667176056;890792012;13112;628425002;Cammeo
13153;4795620117;2079239349;8094250488;921115637;13339;684766769;Cammeo
13857;4980289917;220266571;8039958191;931003451;14053;507954538;Cammeo
13929;4879819946;2029543915;8797098541;901176631;14266;655328155;Cammeo
16253;5254819946;2185275574;9591184235;898535728;16690;567968965;Cammeo
14850;5119909973;2231473694;8549973297;923684597;15131;576699018;Cammeo
14560;4871289978;2007395172;9322658539;885617316;14867;67345053;Cammeo
15164;5016520081;2121584015;9244684601;900070429;15461;701063335;Cammeo
14566;498026001;2082254333;905405426;900517523;14927;560834765;Cammeo
14627;498072998;2057875366;9242831421;893459201;15091;605522454;Cammeo
16454;5181090088;217098526;9778069305;892827988;16893;797189951;Cammeo
15458;5119519958;216607666;9179172516;905770063;15854;584048033;Cammeo
14189;4839370117;203377594;9007769012;896566749;14538;713122606;Cammeo
15545;5168690186;2171186829;9224694061;90525496;16019;657488465;Cammeo
14522;4998250122;2176743622;856878891;919259667;14719;531941414;Cammeo
16566;5275859985;217094574;9810107422;892077863;16987;751906335;Cammeo
13970;4946289978;2105275574;8543404388;913957775;14308;550541878;Cammeo
14488;4898179932;2046651917;9122494507;895168602;14826;638294101;Cammeo
14483;5127210083;215768158;862791214;916572034;14912;532287121;Cammeo
13853;4716409912;1952124939;9129154205;883912563;14213;653320134;Cammeo
15700;525809021;2240388794;9031891632;915138543;16308;676170349;Cammeo
13777;4808359985;1970058746;9018474579;889067054;14266;632639945;Cammeo
15069;5054549866;2119064941;9193553925;90098536;15431;553518951;Cammeo
15764;5138439941;2121650696;9595990753;891871452;16258;60470289;Cammeo
16258;5187700195;2142864685;9737900543;890780509;16551;707577169;Cammeo
18313;5384979858;2224642487;1061847458;878734171;18724;624420345;Cammeo
13605;4669370117;1915222321;9173204803;877835155;13919;612010777;Cammeo
13930;4848619995;2052724609;8723548889;905205488;14330;799426138;Cammeo
15301;5155269775;2202921295;8946644592;913816929;15690;537669539;Cammeo
14277;4920310059;2132996216;8551837158;91610837;14481;542521656;Cammeo
15077;5046369934;2129424591;9121266937;903615654;15404;786489308;Cammeo
13102;4792730103;2025076752;8375623322;91046083;13528;617989719;Cammeo
15975;5228040161;2184176788;9404412842;902557135;16290;567636728;Cammeo
15258;5051629944;2140193329;9161249542;903751671;15497;574127018;Cammeo
14260;5010409851;2088331757;8896315765;904722631;14737;613175094;Cammeo
14706;5033070068;212684021;89086586;90804702;15074;595963717;Cammeo
13789;471303009;198523468;88712883;89460218;14025;631364465;Cammeo
13342;488269989;2086655121;8316635132;917140961;13703;525938213;Cammeo
13555;4778699951;202637085;8578795624;905962646;13851;578063011;Cammeo
14436;4869890137;2044976959;9086436462;895863414;14709;64185673;Cammeo
14421;4898179932;2049568329;9034169006;897613168;14716;625260174;Cammeo
13501;4724830017;1980720367;8768961334;896661997;13787;634028375;Cammeo
14287;4864020081;2001425781;9199419403;888103604;14654;711326838;Cammeo
14633;4950939941;2087805328;9025591278;901729643;14978;643604875;Cammeo
14682;5050310059;219886322;8604150391;920263171;15155;552911043;Cammeo
12240;4543129883;1909279022;8364929962;898916602;12555;757894754;Cammeo
14985;5169609985;2195333862;8800939178;91612488;15412;622973323;Cammeo
14826;5145319824;2193729401;8688575745;918222845;15170;543076932;Cammeo
14954;5018569946;2120377655;907955246;903681874;15225;81462115;Cammeo
14930;5067810059;2075966644;9255151367;8951208;15361;612512827;Cammeo
16401;5210770264;2131025696;9954189301;884200335;16781;726608217;Cammeo
13237;4780109863;1996892395;8527763367;904227197;13627;558523178;Cammeo
14536;50192099;2163705444;8667998505;916249096;14988;54405272;Cammeo
12016;4694249878;1969492493;7983517456;91415751;12464;562968493;Cammeo
